stkcd,year,total_assets,total_liabilities,fixed_assets,total_current_assets,total_current_liab,net_profit,dep_amort,soe,ind_gate,ind_mid,ind_code_em,m2,m2_growth,lev,npr,size,tang,ndts,liq,growth,ind_code,lev_raw,npr_raw,tang_raw,growth_raw,ndts_raw,liq_raw
000002,2021,1938638128699.08,1545865352173.99,12821059774.78,1600268307291.9,1311446467338.73,22524033383.22,5543163549.91,0,房地产业,,K70,2382899.56,8.967625689108093,0.7973975799244908,0.011618482608889322,28.29300684697362,0.0066134363009684284,0.0030219907628019744,1.2202315131774044,0.037161291413366625,CM_other,0.7973975799244908,0.011618482608889322,0.0066134363009684284,0.037161291413366625,0.002859308020331639,1.2202315131774044
000002,2022,1757804935896.04,1352168105932.49,16420265134.96,1415356379958.52,1077801572017.84,22688551801.52,5940643542.02,0,房地产业,,K70,2664320.84,11.81003533359164,0.7692367215041543,0.01290732056680369,28.195086951069396,0.009341346584960964,0.0034737933892278593,1.313188268327273,-0.09327846704654873,CM_other,0.7692367215041543,0.01290732056680369,0.009341346584960964,-0.09327846704654873,0.003379580646695454,1.313188268327273
000002,2023,1504850172117.83,1101916641170.57,19233034944.88,1150260062360.68,821785258492.1,12162684368.86,6410516416.719999,0,房地产业,,K70,2922713.33,9.698249779857605,0.7322434230245014,0.008082322475826955,28.039714455763537,0.012780697574571597,0.004259903434571328,1.3997088052799838,-0.14390377374225907,CM_other,0.7322434230245014,0.008082322475826955,0.012780697574571597,-0.14390377374225907,0.004259903434571328,1.3997088052799838
000002,2024,1286259859765.82,947405197282.08,20610539756.61,917512076855.03,719061817650.72,-49478429211.96,6411815780.969999,0,房地产业,,K70,3135322.3,7.274369600935171,0.7365581613147495,-0.0384668998540996,27.882759789578078,0.016023620421741536,0.004984852580362223,1.275984976997772,-0.1452571933087398,CM_other,0.7365581613147495,-0.0384668998540996,0.016023620421741536,-0.1452571933087398,0.004984852580362223,1.275984976997772
000002,2025,1020622831532.86,784762773496.17,19015781619.26,697373854032.79,565197947462.75,-88556470495.64,8043460871.889999,0,房地产业,,K70,3402948.06,8.535829314900113,0.7689057595522777,-0.08676708746818666,27.651434176022573,0.018631546377127824,0.007880933703794998,1.2338577257107808,-0.2032360761241407,CM_other,0.7689057595522777,-0.08676708746818666,0.018631546377127824,-0.206518944221211,0.007880933703794998,1.2338577257107808
000006,2011,8321974063.4,5433044372.47,6963236.71,7025457983.59,5044612359.2,433967868.62,33436450.700000003,0,房地产业,,K70,851590.9,17.32297305487116,0.6528552397639044,0.05214722676541237,22.842165330871687,0.0013828375944256188,0.004017850866305069,1.3926655773218088,-0.028748775686699406,CM_other,0.6528552397639044,0.05214722676541237,0.0008367289608152325,-0.028748775686699406,0.004017850866305069,1.3926655773218088
000006,2012,9343430259.57,5794468428.18,5390949.45,7726927034.76,4524701407.64,617150754.0,41052197.35,0,房地产业,,K70,974148.8,14.391640399163496,0.6201650001341875,0.06605183929830095,22.95793928724029,0.0010184847994384105,0.004393696555711145,1.7077208723017638,0.12274205475625781,CM_other,0.6201650001341875,0.06605183929830095,0.0005769775446740586,0.12274205475625781,0.004393696555711145,1.7077208723017638
000006,2013,10068536361.32,5881627553.2,5397009.33,7803677608.77,3179700594.59,696085752.22,61653635.95,0,房地产业,,K70,1106524.98,13.588907567303888,0.5841591411235575,0.06913475079596794,23.032681186670164,0.0006618217729254937,0.006123396066468306,2.4542177405153547,0.07760598426978259,CM_other,0.5841591411235575,0.06913475079596794,0.0005360271976305843,0.07760598426978259,0.006123396066468306,2.4542177405153547
000006,2014,11753217519.19,7538751702.75,4186309.48,9473790871.4,5404446336.58,508030702.22,66640908.84,0,房地产业,,K70,1228374.807,11.011936395688071,0.6414202485779869,0.043224819194447456,23.187392871472024,0.0009001251684688943,0.005670014081777388,1.7529623353416681,0.1673213560952107,CM_other,0.6414202485779869,0.043224819194447456,0.0003561841234678782,0.1673213560952107,0.005670014081777388,1.7529623353416681
000006,2015,12703504209.26,8208379056.36,3374464.8,10470662335.09,4258388071.3,416752839.52,67356519.32000001,0,房地产业,,K70,1392278.10919881,13.34310189893124,0.6461507723496202,0.032806132280903656,23.26514371434046,0.0012768666369704404,0.005302199945027895,2.458832346835294,0.08085332280445115,CM_other,0.6461507723496202,0.032806132280903656,0.0002656325958895847,0.08085332280445115,0.005302199945027895,2.458832346835294
000006,2016,13170385529.96,8040509904.22,2841290.68,11082483223.75,4554622278.84,778580909.98,79362399.74,0,房地产业,,K70,1550066.66781086,11.333120701211753,0.6104992056557073,0.059116030294548615,23.30123662561863,0.0012535728652639912,0.0060258220656841345,2.4332387068050254,0.03675216798524566,CM_other,0.6104992056557073,0.059116030294548615,0.0002157332960023555,0.03675216798524566,0.0060258220656841345,2.4332387068050254
000006,2017,13139931309.25,7432572286.19,2928689.07,10583259880.66,6355662346.38,805636364.61,75416648.85,0,房地产业,,K70,1690235.31468079,9.042749565596964,0.5656477276222713,0.06131206820258363,23.298921622382668,0.0009012826609695259,0.005739500997003661,1.6651702535280082,-0.002312325682549065,CM_other,0.5656477276222713,0.06131206820258363,0.00022288465602086647,-0.002312325682549065,0.005739500997003661,1.6651702535280082
000006,2018,13536728184.79,7150590828.83,6677730.19,10427435319.49,5436698858.05,874243319.22,78712083.14,0,房地产业,,K70,1826744.21571345,8.076325222115033,0.5282362718093485,0.06458305930987876,23.32867243452097,0.0014100817564325799,0.005814705153675292,1.917971841322483,0.03019778918179514,CM_other,0.5282362718093485,0.06458305930987876,0.0004933045931662544,0.03019778918179514,0.005814705153675292,1.917971841322483
000006,2019,15745320850.65,8575092304.85,13144374.38,12475939203.92,5153923690.79,801163074.41,82642086.07,0,房地产业,,K70,1986488.82,8.744771321154033,0.5446121032519958,0.050882613444928705,23.4798090692308,0.0016581037291347998,0.00524867589894736,2.420668203957764,0.16315557464924166,CM_other,0.5446121032519958,0.050882613444928705,0.0008348114658747887,0.16315557464924166,0.00524867589894736,2.420668203957764
000006,2020,15434760023.28,7596761855.69,44081034.37,11766743483.42,4154819374.47,864638857.34,83190445.56,0,房地产业,,K70,2186795.89,10.083473311468216,0.49218529113714277,0.05601893751738797,23.459887947211158,0.003322436468814529,0.005389811401960587,2.813387139360441,-0.019724007552197855,CM_other,0.49218529113714277,0.05601893751738797,0.002855958518533057,-0.019724007552197855,0.005389811401960587,2.8320710054744556
000006,2021,23601034832.62,15416658976.27,42478976.98,19570826045.55,9242449329.44,541690150.63,99794779.5,0,房地产业,,K70,2382899.56,8.967625689108093,0.6532196187839178,0.022951966067238157,23.884556396856475,0.002087778605755862,0.004228406940956223,2.113342036632937,0.49868738684889524,CM_other,0.6532196187839178,0.022951966067238157,0.0017998777291446555,0.5290833674785314,0.004228406940956223,2.1174934639036636
000006,2022,26399055778.94,17929595582.11,54137020.21,22270681628.75,10997562974.39,419619088.67,108349487.58,0,房地产业,,K70,2664320.84,11.81003533359164,0.6791756391686342,0.01589523095764484,23.996594080509823,0.002281107229379503,0.004104294050790879,2.0250560674771028,0.11855501109013811,CM_other,0.6791756391686342,0.01589523095764484,0.002050718050801958,0.11855501109013811,0.004104294050790879,2.0250560674771028
000006,2023,25919169551.13,18477436848.52,41448300.39,21787472049.07,12557700471.25,-802652783.79,75378581.67,0,房地产业,,K70,2922713.33,9.698249779857605,0.71288691607461,-0.030967534750935204,23.978248668994773,0.001823558877453352,0.002981526137272336,1.7349889893417136,-0.01817815878827112,CM_other,0.71288691607461,-0.030967534750935204,0.0015991368978175065,-0.01817815878827112,0.002908217468978041,1.7349889893417136
000006,2024,17226824619.46,11536088868.9,61368475.72,15282085745.44,7601480626.4,-1568365378.32,113651273.47,0,房地产业,,K70,3135322.3,7.274369600935171,0.6696584613666088,-0.09104204709603428,23.569733576796914,0.0035623788524947373,0.006597343154095602,2.0104090895614735,-0.3176937170803685,CM_other,0.6696584613666088,-0.09104204709603428,0.0035623788524947373,-0.33536355840887816,0.006597343154095602,2.0104090895614735
000006,2025,16377088278.76,10241536877.48,60841589.75,14594150602.25,8048026801.22,-42257500.5,117262873.8,0,房地产业,,K70,3402948.06,8.535829314900113,0.6253576156613013,-0.0025802816581751704,23.519149138810555,0.003715043157513385,0.007160178403146436,1.8133824554408384,-0.04932634768569642,CM_other,0.6253576156613013,-0.0025802816581751704,0.003715043157513385,-0.04932634768569642,0.007160178403146436,1.8133824554408384
000007,2011,362415187.93,70098488.49,88661889.83,145842522.3,70098488.49,5701718.89,25157556.24,0,房地产业,,K70,851590.9,17.32297305487116,0.19342039413519121,0.01573256055455733,19.708301040554044,0.24464176111494787,0.06941639610550523,2.080537333138152,0.09022765884998035,CM_other,0.19342039413519121,0.01573256055455733,0.24464176111494787,0.09022765884998035,0.06941639610550523,2.080537333138152
000007,2012,789680006.5,492885427.65,85168886.21,586875557.7,492885427.65,6635855.05,23646307.369999997,0,房地产业,,K70,974148.8,14.391640399163496,0.6241584231498458,0.0084032202859121,20.48713836630509,0.10785240288339501,0.029944163680684498,1.1906936678938354,1.178937397768566,CM_other,0.6241584231498458,0.0084032202859121,0.10785240288339501,1.178937397768566,0.029944163680684498,1.1906936678938354
000007,2013,657511920.77,304266441.06,82333189.68,421769708.21,304266441.06,23267539.95,19415348.51,0,房地产业,,K70,1106524.98,13.588907567303888,0.46275425805767784,0.03538725187332241,20.303973452300507,0.1252193109800673,0.029528511798330666,1.386185432546039,-0.155833009555183,CM_other,0.46275425805767784,0.03538725187332241,0.1252193109800673,-0.16736916807073807,0.029528511798330666,1.386185432546039
000007,2014,680925246.96,322959007.89,76908719.0,460391046.18,311820361.5,-30193896.42,17956425.65,0,房地产业,,K70,1228374.807,11.011936395688071,0.4742943653974571,-0.04434245396950849,20.338963088573255,0.11294737468372631,0.02637062692295036,1.4764624220346176,0.03560897597503806,CM_other,0.4742943653974571,-0.04434245396950849,0.11294737468372631,0.03560897597503806,0.02637062692295036,1.4764624220346176
000007,2015,480364514.33,107528386.62,72012821.94,287986678.02,107528386.62,13996195.46,8913296.040000001,0,房地产业,,K70,1392278.10919881,13.34310189893124,0.22384748126113732,0.029136614055518928,19.99005577851841,0.14991286781547888,0.018555275783499612,2.6782386221206003,-0.27584474284384464,CM_other,0.22384748126113732,0.029136614055518928,0.14991286781547888,-0.29454148384922746,0.018555275783499612,2.6782386221206003
000007,2016,514367695.08,77135641.4,83871807.99,242657552.57,76684352.42,78019021.13,9348152.57,0,房地产业,,K70,1550066.66781086,11.333120701211753,0.1499620643710975,0.14261894385762341,20.0584489277492,0.16305807847624518,0.01817406625535858,3.164368543415027,0.07078620450852154,CM_other,0.1499620643710975,0.15167947341223606,0.16305807847624518,0.07078620450852154,0.01817406625535858,3.164368543415027
000007,2017,442675592.96,52248511.41,69828221.54,193336839.95,51964687.05,16453651.05,9471025.04,0,房地产业,,K70,1690235.31468079,9.042749565596964,0.14518848153574246,0.037168642933261394,19.908347763948512,0.15774129554576474,0.021394956466135682,3.5548398386895728,-0.13937909166097548,CM_other,0.11802889574425025,0.037168642933261394,0.15774129554576474,-0.13937909166097548,0.021394956466135682,3.7205427555827066
000007,2018,544709995.47,350483115.41,66456511.05,284395070.91,42155457.19,-196212068.92,9898686.21,0,房地产业,,K70,1826744.21571345,8.076325222115033,0.6434306664550695,-0.34243795755864814,20.115764092598607,0.1220034726784449,0.018172396857632424,6.24488423153131,0.23049475537545583,CM_other,0.6434306664550695,-0.36021382121086193,0.1220034726784449,0.23049475537545583,0.018172396857632424,6.7463405657823925
000007,2019,533693420.89,320889069.83,60078260.28,391566275.74,41779498.62,22287512.19,9573046.09,0,房地产业,,K70,1986488.82,8.744771321154033,0.6012610560101671,0.04176088989973459,20.095332113871997,0.11257073429875161,0.01793735076223304,8.60085452463593,-0.02022466022584082,CM_other,0.6012610560101671,0.04176088989973459,0.11257073429875161,-0.02022466022584082,0.01793735076223304,9.372210980831536
000007,2020,364394022.55,296592037.45,46220623.87,249274875.15,197869885.71,-122912266.31,9463163.24,0,房地产业,,K70,2186795.89,10.083473311468216,0.8137895895053344,-0.3025202871448063,19.713746319675472,0.12684243157050656,0.025969589659505243,1.259791879171243,-0.29869965683644556,CM_other,0.8139322247233168,-0.33730593452074176,0.12684243157050656,-0.31722219482801983,0.025969589659505243,1.259791879171243
000007,2021,432015468.58,317966862.39,46728899.22,304802952.35,203474738.28,39970569.46,13201701.86,0,房地产业,,K70,2382899.56,8.967625689108093,0.7360080495152903,0.09044685615817331,19.88397195246548,0.1081648751457769,0.03055840084474968,1.4979891603574054,0.18557232513527674,CM_other,0.7360080495152903,0.09252115344707457,0.1081648751457769,0.18557232513527674,0.03055840084474968,1.4979891603574054
000007,2022,355471251.45,253264740.21,46368887.8,239490029.36,128296881.16,-5340611.62,16244419.94,0,房地产业,,K70,2664320.84,11.81003533359164,0.7124760136773644,-0.015024032458926435,19.688954936005093,0.1304434257646913,0.04569826638226724,1.8666862919397877,-0.17717934355821718,CM_other,0.7124760136773644,-0.015024032458926435,0.1304434257646913,-0.17717934355821718,0.04569826638226724,1.8666862919397877
000007,2023,398229565.98,260206361.85,44342714.17,278872131.16,129108460.84,35969277.16,14983012.06,0,房地产业,,K70,2922713.33,9.698249779857605,0.6534079437564114,0.09032297004739838,19.802539195908864,0.1113496283503646,0.03762405742810287,2.1599833918367084,0.12028628012978525,CM_other,0.6534079437564114,0.09032297004739838,0.1113496283503646,0.12028628012978525,0.03762405742810287,2.1599833918367084
000007,2024,318805983.54,127253547.62,45107012.48,210858777.29,112543105.81,56421651.57,15698340.55,0,房地产业,,K70,3135322.3,7.274369600935171,0.3991567103195029,0.1609923840610314,19.58009327365025,0.14148734593728382,0.049241047409733944,1.8735823555996458,-0.19944170203572686,CM_other,0.3991567103195029,0.17697801949479683,0.14148734593728382,-0.19944170203572686,0.049241047409733944,1.8735823555996458
000008,2011,587282890.12,74503515.01,461183016.2,93781024.34,74503515.01,33989479.2,91227326.81,0,制造业,,C37,851590.9,17.32297305487116,0.13108360530402796,0.0578758206169686,20.191017186950713,0.765112771985344,0.14612973078821556,1.258746306498593,5.825051616538474,CM_other,0.12686137509433765,0.0578758206169686,0.7852825681772647,6.53581616418792,0.15533796121892712,1.258746306498593
